project,table,variable,full_name,label,value_type,description,categories,categories_label
COVID19_Survey,adult_phase1,fl_physact_hwmch,COVID19_Survey.adult_phase1.fl_physact_hwmch,"Is this more, less or about the same as you did before lockdown?",decimal,,1|2|3,Less than before|About the same as before|More than before
COVID19_Survey,adult_phase1,fl_physact_outdr,COVID19_Survey.adult_phase1.fl_physact_outdr,How often do you do any kind of physical activity outside?,decimal,,1|2|3|4,Never|1 or 2 days a week|Most days|Every day
COVID19_Survey,adult_phase1,fl_sleephrs,COVID19_Survey.adult_phase1.fl_sleephrs,What was the average number of hours you slept per night in the last 7 days,decimal,,,
COVID19_Survey,adult_phase1,fl_physact_ch,COVID19_Survey.adult_phase1.fl_physact_ch,How often do your children do any kind of physical activity?,decimal,,1|2|3|4,Never|1 or 2 days a week|Most days|Every day
COVID19_Survey,adult_phase1,fl_physact_ch_outdr,COVID19_Survey.adult_phase1.fl_physact_ch_outdr,How often do your children do any kind of physical activity outside?,decimal,,1|2|3|4,Never|1 or 2 days a week|Most days|Every day
COVID19_Survey,adult_phase1,fl_nurs,COVID19_Survey.adult_phase1.fl_nurs,Do any of your children usually go to nursery?,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,fl_nurs_still,COVID19_Survey.adult_phase1.fl_nurs_still,Are any of your children still going to nursery during the coronavirus lockdown?,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,fl_nurs_eli,COVID19_Survey.adult_phase1.fl_nurs_eli,Were any of your children eligible for or offered a place at nursery?,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,fl_nurs_eli_why,COVID19_Survey.adult_phase1.fl_nurs_eli_why,Why didnt you take up this place at nursery?,text,,,
COVID19_Survey,adult_phase1,fl_sch,COVID19_Survey.adult_phase1.fl_sch,Do any of your children usually go to primary or secondary school?,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,fl_sch_still,COVID19_Survey.adult_phase1.fl_sch_still,Are any of your children still going to school during the coronavirus lockdown?,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,fl_sch_eli,COVID19_Survey.adult_phase1.fl_sch_eli,Were any of your children eligible for or offered a place at school?,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,fl_sch_eli_why,COVID19_Survey.adult_phase1.fl_sch_eli_why,Why didnt you take up this place at school?,text,,,
COVID19_Survey,adult_phase1,fl_suprtlearn,COVID19_Survey.adult_phase1.fl_suprtlearn,I feel confident in my ability to support my childrens learning at home,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
COVID19_Survey,adult_phase1,fl_skillsprnt,COVID19_Survey.adult_phase1.fl_skillsprnt,I honestly believe I have all the skills necessary to be a good parent to my chi,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
COVID19_Survey,adult_phase1,ywb_relshipq,COVID19_Survey.adult_phase1.ywb_relshipq,How would you describe the quality of your relationship with your current partne,decimal,,-1|1|2|3|4|5,Do not wish to answer|Excellent|Good|Average|Poor|Very poor
COVID19_Survey,adult_phase1,ywb_comm,COVID19_Survey.adult_phase1.ywb_comm,No/poor communication (e.g. silent treatment),decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,ywb_argu,COVID19_Survey.adult_phase1.ywb_argu,Arguments now and then about trivial matters,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,ywb_disagr,COVID19_Survey.adult_phase1.ywb_disagr,"Regular disagreements (e.g. about chores, children, finances, etc.)",decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,ywb_conflct,COVID19_Survey.adult_phase1.ywb_conflct,Unpredictable but severe conflict,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,ywb_strggoth,COVID19_Survey.adult_phase1.ywb_strggoth,Struggle with something else,decimal,,0|1,No|Yes
COVID19_Survey,adult_phase1,ywb_pplcount,COVID19_Survey.adult_phase1.ywb_pplcount,How many people can you count on in times of need?,decimal,,0|1|10|2|3|4|5|6|7|8|9,0|1|10 or more|2|3|4|5|6|7|8|9
COVID19_Survey,adult_phase1,ywb_pplcount_lcl,COVID19_Survey.adult_phase1.ywb_pplcount_lcl,"How many of these people live in your local area? That is, within about a mile o",decimal,,0|1|10|2|3|4|5|6|7|8|9,0|1|10 or more|2|3|4|5|6|7|8|9
COVID19_Survey,adult_phase1,ywb_help,COVID19_Survey.adult_phase1.ywb_help,How easy is it to get practical help from friends/family/neighbours if you shoul,decimal,,1|2|3|4|5,Very difficult|Difficult|Possible|Easy|Very easy
COVID19_Survey,adult_phase1,ywb_lonely,COVID19_Survey.adult_phase1.ywb_lonely,How often have you felt lonely during the past week?,decimal,,-1|-2|0|1|2|3,"Do not wish to answer|Dont know|None, or almost none of the time|Some of the time|Most of the time|All, or almost all of the time"
COVID19_Survey,adult_bib_phase2,Cohort,COVID19_Survey.adult_bib_phase2.Cohort,Cohort,decimal,,1|2,BiB|Better Start
COVID19_Survey,adult_bib_phase2,Date,COVID19_Survey.adult_bib_phase2.Date,Date of completion,date,,,
COVID19_Survey,adult_bib_phase2,age_months,COVID19_Survey.adult_bib_phase2.age_months,Age in months,decimal,,,
COVID19_Survey,adult_bib_phase2,age_years,COVID19_Survey.adult_bib_phase2.age_years,Age in years,decimal,,,
COVID19_Survey,adult_bib_phase2,Gender,COVID19_Survey.adult_bib_phase2.Gender,Gender,decimal,,1|2,Female|Male
COVID19_Survey,adult_bib_phase2,ethnicity_mother_bib,COVID19_Survey.adult_bib_phase2.ethnicity_mother_bib,Ethnic group (mother) BiB coding,decimal,,1|2|3,White British|Pakistani|Other
COVID19_Survey,adult_bib_phase2,ethnicity_father,COVID19_Survey.adult_bib_phase2.ethnicity_father,Ethnic group (father),decimal,,1|2|3|4|5|6,White|Mixed|Black/Black British|Asian/Asian British|Chinese|Other
COVID19_Survey,adult_bib_phase2,lsoacode,COVID19_Survey.adult_bib_phase2.lsoacode,LSOA code (2011),text,,,
COVID19_Survey,adult_bib_phase2,ward,COVID19_Survey.adult_bib_phase2.ward,Ward,text,,,
COVID19_Survey,adult_bib_phase2,imdrank,COVID19_Survey.adult_bib_phase2.imdrank,Index of Multiple Deprivation Rank (1 = most deprived),decimal,,,
COVID19_Survey,adult_bib_phase2,imddecile,COVID19_Survey.adult_bib_phase2.imddecile,Index of Multiple Deprivation Decile (1 = most deprived),decimal,,,
COVID19_Survey,adult_bib_phase2,imdquintile,COVID19_Survey.adult_bib_phase2.imdquintile,Index of Multiple Deprivation Quintile (1 = most deprived),decimal,,,
COVID19_Survey,adult_bib_phase2,c19a2_yn_satf,COVID19_Survey.adult_bib_phase2.c19a2_yn_satf,1) How satisfied or dissatisfied are you with the area you live in?             ,decimal,,1|2|3|4|5,1 = Very dissatisfied|2|3|4|5 = Very satisfied
COVID19_Survey,adult_bib_phase2,c19a2_yn_grnspce_satf,COVID19_Survey.adult_bib_phase2.c19a2_yn_grnspce_satf,2) How satisfied or dissatisfied are you with the parks and green spaces in your,decimal,,1|2|3|4|5,1 = Very dissatisfied|2|3|4|5 = Very satisfied
COVID19_Survey,adult_bib_phase2,c19a2_yn_outdr_wint,COVID19_Survey.adult_bib_phase2.c19a2_yn_outdr_wint,During the winter months (September-March),decimal,,0|1|2|3|4,5 times a week or more|2 to 4 times a week|Once a week|1 to 3 times a month|Less than once a month
COVID19_Survey,adult_bib_phase2,c19a2_yn_outdr_spr_sum,COVID19_Survey.adult_bib_phase2.c19a2_yn_outdr_spr_sum,During the spring and summer months (April-August),decimal,,0|1|2|3|4,5 times a week or more|2 to 4 times a week|Once a week|1 to 3 times a month|Less than once a month
COVID19_Survey,adult_bib_phase2,c19a2_yn_othrs_area,COVID19_Survey.adult_bib_phase2.c19a2_yn_othrs_area,"4) Thinking about your neighbourhood, to what extent do you agree with this stat",decimal,,1|2|3|4|5,Strongly agree|Agree|Neither agree nor disagree|Disagree|Strongly disagree
COVID19_Survey,adult_bib_phase2,c19a2_yn_outdr_ch,COVID19_Survey.adult_bib_phase2.c19a2_yn_outdr_ch,5) Do children in your area have an outdoor space or facilities nearby where the,decimal,,0|1,No|Yes
COVID19_Survey,adult_bib_phase2,c19a2_yn_neighbrhd_ch,COVID19_Survey.adult_bib_phase2.c19a2_yn_neighbrhd_ch,6) How would you rate your neighbourhood as a place to bring up children?,decimal,,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
COVID19_Survey,adult_bib_phase2,c19a2_yn_sfe_day,COVID19_Survey.adult_bib_phase2.c19a2_yn_sfe_day,During the day,decimal,,1|2|3|4|5,Very safe|Fairly safe|Neither safe or unsafe|Fairly unsafe|Very unsafe
COVID19_Survey,adult_bib_phase2,c19a2_yn_sfe_ngt,COVID19_Survey.adult_bib_phase2.c19a2_yn_sfe_ngt,After dark,decimal,,1|2|3|4|5,Very safe|Fairly safe|Neither safe or unsafe|Fairly unsafe|Very unsafe
COVID19_Survey,adult_bib_phase2,c19a2_yn_ppl_trst,COVID19_Survey.adult_bib_phase2.c19a2_yn_ppl_trst,"8) Generally speaking, would you say that most people can be trusted or you cant",decimal,,-2|1|2,Dont know|Can be trusted|Cant be too careful
COVID19_Survey,adult_bib_phase2,c19a2_ymb_disc_rr,COVID19_Survey.adult_bib_phase2.c19a2_ymb_disc_rr,9) How often do you personally feel discriminated against because of your race o,decimal,,-2|1|2|3|4|5,Dont know|Never|Rarely|Sometimes|Often|Do not wish to answer
COVID19_Survey,adult_bib_phase2,c19a2_ymb_disc_cv,COVID19_Survey.adult_bib_phase2.c19a2_ymb_disc_cv,10) Since the Covid-19 pandemic do you feel discriminated against...,decimal,,1|2|3,Less often|About the same|More often
COVID19_Survey,adult_bib_phase2,ywb_pplcount_c19a2,COVID19_Survey.adult_bib_phase2.ywb_pplcount_c19a2,11) How many people can you count on in times of need?,decimal,,0|1|10|2|3|4|5|6|7|8|9,0|1|10 or more|2|3|4|5|6|7|8|9
COVID19_Survey,adult_bib_phase2,ywb_pplcount_lcl_c19a2,COVID19_Survey.adult_bib_phase2.ywb_pplcount_lcl_c19a2,"12) How many of these people live in your local area? That is, within about a mi",decimal,,0|1|10|2|3|4|5|6|7|8|9,0|1|10 or more|2|3|4|5|6|7|8|9
COVID19_Survey,adult_bib_phase2,ywb_help_c19a2,COVID19_Survey.adult_bib_phase2.ywb_help_c19a2,13) How easy is it to get practical help from friends/family/neighbours if you s,decimal,,1|2|3|4|5,Very difficult|Difficult|Possible|Easy|Very easy
COVID19_Survey,adult_bib_phase2,ywb_lonely_c19a2,COVID19_Survey.adult_bib_phase2.ywb_lonely_c19a2,14) How often have you felt lonely during the past week?,decimal,,-1|-2|0|1|2|3,"Do not wish to answer|Dont know|None, or almost none of the time|Some of the time|Most of the time|All, or almost all of the time"
COVID19_Survey,adult_bib_phase2,fl_suprtlearn_c19a2,COVID19_Survey.adult_bib_phase2.fl_suprtlearn_c19a2,I feel confident in my ability to support my childrens learning at home,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
COVID19_Survey,adult_bib_phase2,fl_skillsprnt_c19a2,COVID19_Survey.adult_bib_phase2.fl_skillsprnt_c19a2,I honestly believe I have all the skills necessary to be a good parent to my chi,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
COVID19_Survey,adult_bib_phase2,ywb_relshipq_c19a2,COVID19_Survey.adult_bib_phase2.ywb_relshipq_c19a2,16) How would you describe the quality of your relationship with your current pa,decimal,,-1|1|2|3|4|5,Do not wish to answer|Excellent|Good|Average|Poor|Very poor
COVID19_Survey,adult_bib_phase2,c19a2_jsbc_covid___1,COVID19_Survey.adult_bib_phase2.c19a2_jsbc_covid___1,17) Has anyone in your household lost their job since the pandemic started (e.g.,decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_jsbc_covid___2,COVID19_Survey.adult_bib_phase2.c19a2_jsbc_covid___2,17) Has anyone in your household lost their job since the pandemic started (e.g.,decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_jsbc_covid___3,COVID19_Survey.adult_bib_phase2.c19a2_jsbc_covid___3,17) Has anyone in your household lost their job since the pandemic started (e.g.,decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,jbsc_main_c19a2,COVID19_Survey.adult_bib_phase2.jbsc_main_c19a2,18) Who is the main earner in the household?,decimal,,1|2|3|4,Me|My partner|Other household member|Me and my partner earn the same amount
COVID19_Survey,adult_bib_phase2,jbsc_main_crntly_c19a2,COVID19_Survey.adult_bib_phase2.jbsc_main_crntly_c19a2,19) Is the main earner in your household currently ...,decimal,,-2|1|2|3|4|5|6,"Dont know|Employed|Employed but not working (on furlough)|Employed on the wage subsidy scheme (e.g., working less hours with wage topped by the Government)|Self employed and working|Self employed and not working|Unemployed - go to question 23"
COVID19_Survey,adult_bib_phase2,jbsc_main_hmwfh_c19a2,COVID19_Survey.adult_bib_phase2.jbsc_main_hmwfh_c19a2,"20) If the main earner is currently working, are they mainly working from home,",decimal,,1|2,Working from home|Going out to work
COVID19_Survey,adult_bib_phase2,c19a2_jsbc_main_fur,COVID19_Survey.adult_bib_phase2.c19a2_jsbc_main_fur,"21) If the main earner is employed but on furlough, what do they expect to happe",decimal,,-2|1|2|3|4|5|6|7,"Dont know|Return to work on normal hours|Return to work on reduced hours with a loss of pay|Continue to be furloughed|Move onto the wage subsidy scheme (e.g., working less hours with wage topped up by the Government)|Lose their job|Has not been told what will happen to their job|Other"
COVID19_Survey,adult_bib_phase2,jbsc_main_wry_1_c19a2,COVID19_Survey.adult_bib_phase2.jbsc_main_wry_1_c19a2,I worry about the job security of the main earner,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
COVID19_Survey,adult_bib_phase2,jbsc_main_wry_2_c19a2,COVID19_Survey.adult_bib_phase2.jbsc_main_wry_2_c19a2,"In the next 12 months, do you expect the income of the main earner is likely to",decimal,,-2|0|1,Dont know|No|Yes
COVID19_Survey,adult_bib_phase2,jbsc_main_wry_3_c19a2,COVID19_Survey.adult_bib_phase2.jbsc_main_wry_3_c19a2,"In 12 months time, do you expect the main earner to still have their job?",decimal,,-2|0|1,Dont know|No|Yes
COVID19_Survey,adult_bib_phase2,hhe_ddntlast_c19a2,COVID19_Survey.adult_bib_phase2.hhe_ddntlast_c19a2,"The food that (I/we) bought just didnt last, and (I/we) didnt have money to get",decimal,,-1|-2|1|2|3,Do not wish to answer|Dont know|Never true|Sometimes true|Often true
COVID19_Survey,adult_bib_phase2,hhe_balancd_c19a2,COVID19_Survey.adult_bib_phase2.hhe_balancd_c19a2,(I/we) couldnt afford to eat balanced meals.,decimal,,-1|-2|1|2|3,Do not wish to answer|Dont know|Never true|Sometimes true|Often true
COVID19_Survey,adult_bib_phase2,hhe_skip_c19a2,COVID19_Survey.adult_bib_phase2.hhe_skip_c19a2,24) Did you or other adults in your household ever cut the size of your meals or,decimal,,-1|-2|0|1,Do not wish to answer|Dont know|No|Yes
COVID19_Survey,adult_bib_phase2,c19a2_hhe_skipoftn_rev_1,COVID19_Survey.adult_bib_phase2.c19a2_hhe_skipoftn_rev_1,"If you answered Yes, how often did you or other adults cut the size of meals or",decimal,,-1|-2|1|2|3,Do not wish to answer|Dont know|Less than once a month but a few times|Not every week but at least once a month|Every week
COVID19_Survey,adult_bib_phase2,hhe_eatless_c19a2,COVID19_Survey.adult_bib_phase2.hhe_eatless_c19a2,25) Did you or other adults ever eat less than you felt you should because there,decimal,,-1|-2|0|1,Do not wish to answer|Dont know|No|Yes
COVID19_Survey,adult_bib_phase2,hhe_food_dsc_c19a2,COVID19_Survey.adult_bib_phase2.hhe_food_dsc_c19a2,26) Were you ever hungry but didnt eat because there wasnt enough money for food,decimal,,-1|-2|0|1,Do not wish to answer|Dont know|No|Yes
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_bnk___0,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_bnk___0,Food banks (choice=Before the pandemic (Jan-Mar 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_bnk___1,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_bnk___1,Food banks (choice=During lockdown (Mar-Jun 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_bnk___2,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_bnk___2,Food banks (choice=In the last three months (Jul-Sept 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_sch___0,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_sch___0,Free food provided by schools (choice=Before the pandemic (Jan-Mar 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_sch___1,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_sch___1,Free food provided by schools (choice=During lockdown (Mar-Jun 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_sch___2,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_sch___2,Free food provided by schools (choice=In the last three months (Jul-Sept 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_comm___0,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_comm___0,Food provided by community organisations/allotment schemes (choice=Before the pa,decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_comm___1,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_comm___1,Food provided by community organisations/allotment schemes (choice=During lockdo,decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_comm___2,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_comm___2,Food provided by community organisations/allotment schemes (choice=In the last t,decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_bfd___0,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_bfd___0,Bradford Street Food (choice=Before the pandemic (Jan-Mar 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_bfd___1,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_bfd___1,Bradford Street Food (choice=During lockdown (Mar-Jun 2020)),decimal,,0|1,Unchecked|Checked
COVID19_Survey,adult_bib_phase2,c19a2_hhe_fd_bfd___2,COVID19_Survey.adult_bib_phase2.c19a2_hhe_fd_bfd___2,Bradford Street Food (choice=In the last three months (Jul-Sept 2020)),decimal,,0|1,Unchecked|Checked
